mileage,engine,max_power,km_driven,transmission,Cluster
23.59,1364.0,67.05,125000,1,1
26.2,998.0,58.2,137000,1,3
15.1,2179.0,152.87,18000,1,2
18.9,1197.0,82.0,30000,1,3
14.6,1368.0,88.7,55000,1,3
10.75,2694.0,163.7,40000,2,0
22.74,796.0,47.3,80000,1,3
21.4,1197.0,83.1,30000,1,3
23.95,998.0,67.05,3564,1,3
26.59,1248.0,74.0,80000,1,1
17.0,2200.0,139.01,13000,1,2
25.0,1396.0,69.0,120000,1,1
18.6,1199.0,79.4,90000,1,3
17.92,1086.0,62.1,50000,1,3
23.03,1396.0,69.0,42000,1,1
23.1,998.0,67.04,17000,2,0
22.0,1197.0,81.8,40000,2,0
17.0,1405.0,70.0,137000,1,1
25.17,799.0,53.3,20000,1,3
18.9,1197.0,81.86,70000,1,3
15.5,1586.0,103.3,48756,1,3
12.55,2982.0,168.5,30000,2,0
24.4,1120.0,71.0,110000,1,1
17.8,1399.0,67.0,80322,1,1
15.4,1997.0,120.0,35000,1,2
21.5,1248.0,88.8,70000,1,1
18.9,1248.0,74.0,90000,1,1
24.5,1498.0,98.6,120000,1,1
14.0,2179.0,138.1,60000,1,2
11.79,2179.0,120.0,97000,2,0
13.0,2489.0,95.0,100000,1,2
17.19,1197.0,81.86,36000,1,3
21.38,1396.0,88.7,27000,1,1
23.4,1248.0,74.0,50000,1,1
15.37,1196.0,73.0,15000,1,3
22.74,796.0,47.3,60000,1,3
28.4,1248.0,74.02,120000,1,1
12.05,2179.0,120.0,173000,1,2
22.74,796.0,47.3,60000,1,3
19.81,1086.0,68.05,70000,1,3
20.73,1373.0,91.1,25000,1,3
15.96,2523.0,62.1,30000,1,2
24.7,796.0,47.3,35000,1,3
16.5,1493.0,70.0,100000,1,1
21.1,814.0,55.2,31000,1,3
12.55,2982.0,168.5,80000,2,0
18.9,1197.0,82.0,40000,1,3
17.9,2143.0,136.0,10000,2,0
11.74,2987.0,254.8,50000,2,0
15.3,1596.0,99.6,60000,1,3
12.8,2494.0,102.0,210000,1,2
16.07,1995.0,181.0,60000,2,0
20.54,1598.0,103.6,110000,1,1
17.5,1373.0,91.1,35000,1,3
21.4,1197.0,83.1,35000,1,3
23.95,998.0,67.05,20000,1,3
16.0,1997.0,140.0,54000,2,0
18.6,1197.0,81.83,60000,1,3
22.74,796.0,47.3,10300,1,3
17.01,1582.0,126.2,50000,2,0
21.01,1197.0,81.8,3000,1,3
18.78,999.0,75.0,5000,1,3
18.9,1248.0,74.0,145000,1,3
21.4,1197.0,83.1,13000,1,3
15.63,1499.0,110.4,30000,2,0
14.49,2993.0,258.0,60000,2,0
18.0,995.0,62.0,100000,1,3
22.74,796.0,47.3,40000,1,3
0.0,1086.0,62.1,15000,1,3
18.9,1248.0,74.0,275000,1,1
18.6,1197.0,81.83,50000,1,3
21.19,1396.0,88.73,80000,1,1
18.49,1493.0,100.0,50000,2,0
21.94,1196.0,61.7,30000,1,3
21.43,1364.0,87.2,125000,1,1
19.81,1086.0,68.05,110000,1,3
20.77,1248.0,88.76,30000,1,1
20.77,1248.0,88.8,148000,1,1
18.49,1493.0,100.0,35000,1,1
18.9,1197.0,82.0,80000,1,3
18.9,998.0,67.1,110000,1,3
19.4,1405.0,70.0,95000,1,1
25.8,1498.0,98.6,25000,1,1
26.3,998.0,67.1,80000,1,3
23.0,1248.0,88.7,60000,1,1
15.0,1598.0,105.0,100000,1,3
19.44,1198.0,67.0,50000,1,3
25.4,1186.0,73.97,31000,1,1
26.59,1248.0,74.0,120000,1,1
19.3,1248.0,73.9,105000,1,1
24.52,1248.0,88.5,120000,1,1
22.9,1248.0,74.0,60000,1,1
23.26,1197.0,88.5,15000,1,3
18.6,1197.0,85.8,150000,1,3
27.4,1498.0,98.63,93000,1,1
19.81,1086.0,68.05,42000,1,3
17.92,1086.0,62.1,80000,1,3
17.92,1086.0,62.1,90000,1,3
24.3,1248.0,88.5,6500,2,0
27.39,1248.0,74.0,60000,1,1
23.95,998.0,67.05,110000,1,3
23.7,1193.0,55.23,60000,1,3
25.1,1248.0,88.5,60000,1,1
20.77,1248.0,88.76,170000,1,1
16.1,796.0,37.0,220000,1,3
22.74,796.0,47.3,80000,1,3
21.1,814.0,55.2,57000,1,3
19.81,1086.0,68.05,100000,1,3
17.01,1591.0,121.3,40000,1,3
22.74,796.0,47.3,40000,1,3
26.6,998.0,58.16,50000,1,3
18.9,1197.0,82.0,90000,1,3
14.0,2498.0,112.0,86000,1,2
26.0,624.0,35.0,15000,1,3
15.96,2523.0,62.1,70000,1,2
14.09,1596.0,99.6,120000,1,3
23.95,998.0,67.05,80000,1,3
19.09,1405.0,69.01,80000,1,1
21.1,814.0,55.2,50000,1,3
19.7,796.0,46.3,100000,1,3
22.32,1582.0,126.32,80000,1,1
13.93,2179.0,138.0,108957,1,2
23.84,1199.0,84.0,68000,1,3
15.96,2523.0,62.1,65000,1,2
14.02,2179.0,118.3,110000,1,2
12.2,2498.0,112.0,50000,1,2
18.9,1061.0,67.0,100000,1,3
16.1,796.0,37.0,80000,1,3
19.7,796.0,46.3,80000,1,3
19.1,1405.0,70.0,120000,1,1
20.0,1399.0,68.0,150000,1,1
18.6,1197.0,81.83,20000,1,3
17.0,1405.0,70.0,80000,1,1
24.5,1498.0,98.6,93000,1,1
25.2,1248.0,74.0,134000,1,1
18.5,1197.0,82.85,90000,1,3
16.6,1197.0,85.0,60000,1,3
14.0,2489.0,95.0,120000,1,2
17.1,1956.0,170.0,30000,1,2
22.54,1396.0,88.73,22200,1,1
18.9,1197.0,81.86,6000,1,3
20.4,1197.0,81.8,32000,1,3
25.17,799.0,53.3,90000,1,3
28.09,1248.0,88.5,78000,1,1
17.5,1199.0,88.7,12000,1,3
19.87,1461.0,83.8,120000,1,1
24.52,1248.0,88.5,40000,1,1
17.7,1497.0,78.0,110000,1,3
12.8,2494.0,102.0,260000,1,2
19.7,796.0,46.3,10000,1,3
16.84,1193.0,64.4,12000,1,3
18.6,1199.0,79.4,60000,1,3
25.17,799.0,53.3,41000,1,3
16.8,796.0,34.2,25000,1,3
19.1,1197.0,82.0,30000,1,3
25.8,1498.0,98.6,50000,1,1
20.89,1197.0,81.8,10000,1,3
16.5,1493.0,70.0,40000,1,1
12.05,2179.0,120.0,120000,1,2
26.59,1248.0,74.0,40000,1,1
19.72,1461.0,108.45,80000,1,1
16.1,796.0,37.0,42108,1,3
25.83,1498.0,99.0,70000,1,1
21.1,1248.0,73.9,150000,1,1
16.1,1405.0,70.0,100000,1,1
25.47,1248.0,88.5,79000,1,1
12.55,2982.0,168.5,91000,2,0
24.3,1248.0,88.5,50000,1,1
28.09,1248.0,88.5,81000,1,1
14.74,2993.0,270.9,51000,2,0
17.05,1995.0,184.0,27000,2,0
15.73,1968.0,174.33,26000,2,0
22.48,1995.0,187.74,17100,2,0
22.1,1248.0,74.0,56000,1,1
24.7,1498.0,98.63,60000,1,1
16.0,1368.0,160.0,22000,2,0
15.4,1497.0,117.3,30000,2,0
22.27,1498.0,108.6,43001,1,1
25.47,1248.0,88.5,60000,1,1
21.63,998.0,67.04,9000,2,0
19.09,1405.0,69.01,65000,1,1
12.99,2494.0,100.6,95000,1,2
13.1,2499.0,141.0,62000,1,2
9.0,1984.0,181.0,48000,2,0
17.01,1582.0,126.2,72000,2,0
22.0,1582.0,126.2,35000,1,1
20.46,1461.0,83.8,100600,1,1
23.4,1248.0,74.0,105000,1,1
15.4,2179.0,120.0,90000,1,2
15.96,2523.0,62.1,92385,1,2
25.4,624.0,37.5,25000,1,3
21.1,1197.0,85.8,60000,1,3
18.5,1197.0,85.8,100000,1,3
18.9,1248.0,74.0,100000,2,0
13.0,1795.0,127.0,25000,1,1
22.54,1396.0,88.73,120000,1,1
19.5,1248.0,75.0,185000,1,1
22.07,1199.0,73.9,134000,1,1
20.0,1399.0,68.05,120000,1,1
18.9,1197.0,81.86,120000,1,3
15.1,2179.0,140.0,165000,1,2
23.2,1248.0,73.94,120000,1,1
23.0,1396.0,90.0,89000,1,1
19.2,1461.0,65.0,120000,1,1
13.1,1795.0,127.0,120000,2,0
25.8,1498.0,98.6,50000,1,1
24.7,796.0,47.3,15000,1,3
18.9,1197.0,81.86,13000,1,3
11.5,2982.0,171.0,240000,1,2
16.3,1956.0,170.0,45000,1,2
18.9,1248.0,74.0,30000,1,1
21.21,1197.0,81.8,28000,2,0
28.4,1248.0,74.02,70000,1,1
14.0,2498.0,112.0,116000,1,2
21.1,814.0,55.2,90000,1,3
17.0,1405.0,71.0,120000,1,1
18.9,1248.0,74.0,100000,1,1
23.3,1984.0,150.0,72500,2,0
20.54,1598.0,103.6,120000,1,1
15.1,2179.0,140.0,120000,1,2
22.54,1396.0,88.73,83000,1,1
14.2,1597.0,92.0,40000,1,3
14.24,2755.0,174.5,46000,1,2
12.99,2494.0,100.6,137000,1,2
24.7,796.0,47.3,25000,1,3
24.0,1186.0,73.97,50000,1,1
19.0,998.0,66.1,60000,1,3
16.1,796.0,37.0,100000,1,3
19.2,1461.0,65.0,105000,1,1
23.95,998.0,67.05,20000,1,3
24.52,1248.0,88.5,50000,1,1
26.21,1248.0,88.5,120000,1,1
27.39,1248.0,74.0,70000,1,1
22.71,1461.0,84.8,90000,1,1
20.3,1199.0,84.0,75000,1,3
16.52,1991.0,123.7,82500,1,2
25.8,1498.0,98.6,110000,1,1
24.0,1396.0,88.76,20000,1,1
17.0,1497.0,118.0,110000,1,3
14.8,1998.0,68.0,100000,1,2
21.63,998.0,67.0,52000,1,3
24.3,1248.0,88.5,90000,1,1
20.54,1598.0,103.6,90000,1,1
21.9,1396.0,88.76,53000,1,1
18.4,1248.0,75.0,180000,1,1
22.9,1248.0,74.0,53000,1,1
19.7,796.0,46.3,50600,1,3
15.85,1499.0,110.4,50000,1,3
24.7,796.0,47.3,52000,1,3
15.1,2179.0,152.87,15000,1,2
16.0,2179.0,140.0,50000,2,0
25.1,1498.0,98.6,56000,1,1
25.83,1498.0,99.0,82000,1,1
19.1,1197.0,82.0,121000,1,3
12.05,2179.0,120.0,101903,1,2
23.4,1248.0,74.0,120000,1,1
18.5,1399.0,68.0,85568,1,1
21.4,1197.0,83.1,10000,2,0
20.3,998.0,68.05,10000,1,3
17.92,1086.0,62.1,60000,1,3
13.5,2179.0,115.0,80000,1,2
21.21,1197.0,81.8,10000,1,3
15.96,2523.0,62.1,60000,1,2
11.9,1595.0,120.7,42000,2,0
18.2,1248.0,73.8,50000,1,1
23.95,998.0,67.05,11500,1,3
22.1,1396.0,88.7,15000,1,1
26.59,1248.0,74.0,32000,1,1
18.6,1197.0,85.8,50000,1,3
13.38,2993.0,265.0,5000,2,0
15.37,1196.0,73.0,10000,1,3
25.1,1248.0,88.5,15000,1,1
19.1,1197.0,85.8,100000,1,3
18.9,1248.0,74.0,120000,1,1
13.68,2393.0,147.8,25000,1,2
23.4,1248.0,74.0,70000,1,1
16.8,1497.0,116.3,32000,1,3
23.84,1199.0,84.0,35000,1,3
24.3,1248.0,88.5,50000,1,1
13.6,2523.0,63.0,100000,1,2
18.2,1199.0,88.7,3100,2,0
13.7,1798.0,157.75,60000,2,0
22.9,1248.0,74.0,170000,1,1
17.0,1405.0,71.0,50000,1,1
12.8,2494.0,102.0,120000,1,2
19.1,1197.0,82.0,20000,1,3
18.9,1197.0,82.0,10000,1,3
21.5,1248.0,88.8,120000,1,1
18.9,1197.0,81.86,25000,1,3
22.77,1498.0,98.59,130000,1,1
18.9,1248.0,74.0,120000,1,3
17.21,1493.0,100.0,40000,1,1
18.06,2523.0,63.0,60000,1,2
20.86,1199.0,75.0,70000,1,1
21.21,1197.0,81.8,1000,2,0
14.84,1598.0,103.2,10000,2,0
15.3,1596.0,101.0,47000,1,3
21.21,1197.0,81.8,18000,1,3
20.85,1197.0,83.14,60000,1,3
23.01,999.0,67.0,20000,1,3
18.16,1196.0,86.8,60000,1,3
15.1,2179.0,152.87,25000,1,2
19.1,1197.0,81.86,52000,1,3
19.7,796.0,46.3,44000,1,3
16.47,1198.0,73.9,17000,1,3
17.0,1497.0,118.0,35000,1,3
11.5,2982.0,171.0,120000,1,2
18.6,1197.0,81.83,100000,1,3
12.99,2494.0,100.6,300000,1,2
16.5,1493.0,70.0,90000,1,1
19.67,1582.0,126.2,186000,1,1
20.77,1248.0,88.76,79000,1,1
12.8,2494.0,102.0,120000,1,2
25.17,799.0,53.3,59300,1,3
15.4,2523.0,75.0,120000,1,2
22.95,1248.0,74.0,60000,1,1
15.04,1598.0,103.6,60000,1,3
15.6,1196.0,70.0,80000,1,3
21.21,1197.0,81.8,11500,1,3
21.1,814.0,55.2,56000,1,3
27.3,1498.0,98.6,68000,1,1
23.84,1199.0,84.0,25000,1,3
23.84,1199.0,84.0,25000,1,3
19.49,1198.0,67.04,100000,1,3
15.96,2523.0,63.0,95000,1,2
17.5,1298.0,85.8,100000,1,3
18.9,1248.0,74.0,90000,1,3
20.3,1248.0,75.0,47000,1,1
21.1,1248.0,73.9,175000,1,1
17.5,1197.0,85.8,60000,1,3
13.6,2523.0,63.0,300000,1,2
23.4,1248.0,74.0,150000,1,1
23.0,1396.0,90.0,110000,1,1
25.17,799.0,53.3,25000,1,3
19.7,796.0,46.3,95000,1,3
21.1,1248.0,73.9,100000,1,1
18.9,1197.0,81.86,20000,1,3
23.4,1248.0,74.0,84000,1,1
22.54,1396.0,88.73,40000,1,1
19.1,1405.0,70.0,100000,1,1
19.4,1405.0,70.0,120000,1,1
13.45,1086.0,62.1,80000,1,3
19.7,796.0,46.3,175000,1,3
18.6,1197.0,81.83,30000,1,3
18.9,1197.0,81.86,28000,2,0
20.3,1086.0,68.0,20000,1,3
17.0,1197.0,80.0,89322,1,3
25.44,936.0,57.6,76000,1,1
19.7,796.0,46.3,70000,1,3
19.7,796.0,46.3,110000,1,3
16.8,1493.0,110.0,120000,1,1
18.2,1061.0,64.0,110000,1,3
19.7,796.0,46.3,90000,1,3
28.4,1248.0,74.0,60000,1,1
15.96,2523.0,62.1,48300,1,2
18.9,1061.0,67.0,63000,2,0
17.7,1497.0,78.0,110000,1,3
26.59,1248.0,74.0,120000,1,1
18.6,1197.0,81.83,23511,1,3
18.6,1197.0,81.83,22512,1,3
20.36,1197.0,78.9,120000,1,3
21.1,1248.0,73.9,120000,1,1
18.9,1061.0,67.0,100000,1,3
20.36,1197.0,78.9,70000,1,3
17.01,1591.0,121.3,15000,2,0
20.63,1198.0,67.0,16500,1,3
28.4,1248.0,74.02,50000,1,1
22.5,999.0,67.0,19000,1,3
21.66,1498.0,108.62,50000,1,1
15.96,2523.0,62.1,70000,1,2
15.96,2523.0,62.1,70000,1,2
19.2,1086.0,68.05,60000,1,3
13.93,2179.0,138.03,60000,1,2
22.9,1248.0,74.0,76000,1,1
16.1,796.0,37.0,80000,1,3
12.8,2494.0,102.0,210000,1,2
15.96,2523.0,63.0,128000,1,2
20.0,999.0,72.0,5000,1,3
26.2,998.0,58.2,70000,1,3
22.9,1248.0,74.0,85000,1,1
24.3,1248.0,88.5,25000,2,0
21.21,1197.0,81.8,15000,1,3
17.5,1298.0,85.8,30000,1,3
16.8,796.0,34.2,80000,1,3
22.0,1582.0,126.2,40000,1,1
15.96,2523.0,62.1,160000,1,2
19.67,1582.0,126.2,108000,1,1
15.0,1896.0,105.0,120000,1,2
17.92,1086.0,62.1,55000,1,3
13.93,2179.0,138.1,110000,1,2
18.9,1248.0,74.0,80000,1,1
19.4,1198.0,86.8,110000,1,3
18.9,998.0,67.1,62900,1,3
19.33,1968.0,138.1,120000,1,2
16.0,2179.0,140.0,70000,1,2
10.9,2499.0,143.0,70000,1,2
28.4,1248.0,74.02,60000,1,1
20.51,998.0,67.04,60000,1,3
18.6,1197.0,81.86,4000,1,3
24.3,1248.0,88.5,35000,1,1
18.9,1197.0,82.0,13500,1,3
18.0,1497.0,117.3,26000,2,0
23.0,1248.0,88.7,50000,1,1
21.1,814.0,55.2,50000,1,3
22.0,1197.0,81.8,25000,1,3
23.1,998.0,67.04,30000,2,0
18.9,1248.0,74.0,140000,1,3
23.0,1498.0,98.96,45000,1,1
18.5,1198.0,86.8,52442,1,3
20.36,1197.0,78.9,39000,1,3
11.74,1796.0,186.0,42000,2,0
16.47,1198.0,74.0,34156,1,3
18.9,1197.0,81.86,34152,1,3
18.25,1968.0,187.74,37000,2,0
11.36,2755.0,171.5,98000,2,0
15.8,1591.0,121.3,31000,1,3
18.6,1197.0,81.83,62841,1,3
19.67,1582.0,126.2,38600,1,1
28.4,1248.0,74.02,27654,2,0
19.67,1582.0,126.2,48698,1,1
20.52,1197.0,81.8,32995,2,0
22.95,1248.0,74.0,60000,1,1
17.8,1248.0,75.0,110000,1,1
12.05,2179.0,120.0,260000,1,2
20.45,1461.0,83.8,130000,1,1
22.07,1199.0,73.9,120000,1,1
21.1,814.0,55.2,80000,1,3
18.5,1197.0,85.8,60000,1,3
19.7,796.0,46.3,75000,1,3
15.3,1341.0,83.0,89000,1,3
18.1,1493.0,110.0,110000,1,1
19.7,796.0,46.3,90000,1,3
28.09,1248.0,88.5,40000,1,1
19.34,1198.0,76.0,26000,2,0
13.0,2489.0,95.0,120000,1,2
18.15,1198.0,82.0,29000,1,3
19.1,1197.0,85.8,120000,1,3
13.2,1495.0,94.0,70000,1,3
24.3,1248.0,88.5,100000,1,1
24.3,1248.0,88.5,90150,1,1
23.59,1364.0,67.05,90000,1,1
22.95,1248.0,74.0,120000,1,1
25.8,1498.0,98.6,90000,1,1
20.63,1198.0,67.0,50000,1,3
18.49,1493.0,100.0,110000,1,1
17.0,1405.0,70.0,85700,1,1
15.96,2523.0,63.0,178000,1,2
15.2,1193.0,65.0,70000,1,3
20.36,1197.0,78.9,30000,1,3
26.0,1498.0,98.6,100000,1,1
21.4,1197.0,83.1,25339,1,3
21.1,814.0,55.2,10000,1,3
20.65,1248.0,88.7,35000,1,1
20.36,1197.0,78.9,35000,1,3
20.77,1248.0,88.76,68000,1,1
18.6,1197.0,85.8,40000,1,3
19.09,1405.0,69.01,120000,1,1
18.9,1248.0,74.0,120000,1,1
15.6,1196.0,70.0,25000,1,3
15.96,2523.0,62.1,40000,1,2
22.3,1248.0,74.0,60000,1,1
20.0,1399.0,68.0,70000,1,1
15.1,2179.0,140.0,80000,1,2
26.59,1248.0,74.0,41232,1,1
12.8,2494.0,102.0,200000,1,2
15.3,2956.0,83.8,63000,1,2
21.0,1498.0,74.96,62000,1,1
13.93,2956.0,138.1,68240,1,2
15.4,1997.0,120.0,78000,1,2
18.9,1248.0,74.0,38000,1,1
18.9,998.0,67.1,35000,1,3
19.1,1197.0,85.8,9000,1,3
19.67,1582.0,126.2,39000,1,1
21.38,1396.0,88.7,39000,1,1
21.7,1498.0,98.96,92651,1,1
16.1,1197.0,85.0,28000,1,3
17.57,1193.0,88.7,40000,1,3
16.0,2179.0,140.0,88754,1,2
19.4,1194.0,94.93,7000,1,3
16.0,2179.0,138.0,40000,1,2
18.9,1197.0,81.86,20000,1,3
24.0,1186.0,73.97,50000,1,1
21.1,814.0,55.2,45000,1,3
17.8,1497.0,117.3,22000,1,3
25.0,1396.0,69.01,100000,1,1
20.4,1197.0,81.8,23700,1,3
28.09,1248.0,88.5,60000,1,1
20.37,1461.0,108.45,50000,1,1
18.9,1248.0,74.0,53287,1,3
17.8,1399.0,67.0,100000,1,1
21.19,1396.0,88.73,60000,1,1
25.0,1396.0,69.01,60000,1,1
25.44,936.0,56.3,40000,1,1
26.6,998.0,58.16,110000,1,3
24.52,1248.0,88.5,110000,1,1
20.0,1399.0,68.05,80000,1,1
12.99,2494.0,100.6,69500,1,2
20.63,1198.0,67.0,33000,1,3
19.81,1086.0,68.05,80000,1,3
18.6,1197.0,81.86,5000,1,3
20.36,1197.0,78.9,25000,1,3
20.86,1199.0,75.0,50000,1,1
17.6,2179.0,147.94,50000,1,2
18.0,1248.0,75.0,120000,1,1
18.8,1248.0,90.0,120000,1,1
12.99,2494.0,100.6,80000,1,2
18.49,1493.0,100.0,110000,1,1
10.91,3198.0,197.0,80000,2,0
24.0,1186.0,73.97,30000,1,1
17.8,1086.0,63.0,60000,1,3
17.01,1582.0,126.2,44000,2,0
22.05,796.0,47.3,5000,1,3
18.6,1197.0,81.86,18000,1,3
22.54,1396.0,88.73,80000,1,1
24.3,1248.0,88.5,100000,1,1
21.1,814.0,55.2,19000,1,3
21.21,1197.0,81.8,33000,2,0
12.8,2494.0,102.0,162000,1,2
20.14,1197.0,81.86,65000,1,3
19.3,1248.0,73.9,170000,1,1
21.66,1498.0,108.62,40000,1,1
19.09,1396.0,69.0,120000,1,1
24.3,1248.0,88.5,53000,1,1
18.9,998.0,67.1,90000,1,3
26.59,1248.0,74.0,35000,1,1
20.51,998.0,67.04,50000,1,3
22.74,796.0,47.3,20000,1,3
28.4,1248.0,74.0,38000,2,0
12.0,2354.0,187.4,73000,2,0
28.09,1248.0,88.5,28050,1,1
12.0,2354.0,187.4,58000,2,0
17.6,2179.0,153.86,58000,2,0
19.87,1461.0,83.8,69000,1,1
12.0,2987.0,224.0,70000,2,0
17.6,1582.0,126.2,40000,2,0
15.96,2523.0,62.1,142000,1,2
20.4,1197.0,81.8,22947,1,3
20.36,1197.0,78.9,30000,1,3
21.1,814.0,55.2,7672,1,3
19.7,796.0,46.3,36659,1,3
16.8,796.0,34.2,60000,1,3
15.1,2179.0,140.0,120000,1,2
16.9,1061.0,64.9,39000,1,3
18.49,1493.0,100.0,45000,2,0
19.7,796.0,46.3,70000,1,3
20.0,1399.0,68.0,100000,1,1
22.54,1396.0,88.73,48000,1,1
22.54,1396.0,88.73,35000,1,1
21.4,1197.0,83.1,23000,1,3
22.54,1396.0,88.73,14000,1,1
15.1,2179.0,140.0,60000,1,2
21.1,814.0,55.2,60000,1,3
19.4,1422.0,70.0,150000,1,1
17.01,1591.0,121.3,80000,2,0
20.92,998.0,67.1,35000,1,3
25.1,1248.0,88.5,44500,1,1
26.21,1248.0,88.5,60000,1,1
21.8,1461.0,78.0,120000,1,1
25.8,1498.0,98.6,80000,1,1
11.96,1298.0,80.0,9900,1,3
22.9,1248.0,74.0,68000,1,1
18.9,1248.0,74.0,40000,1,3
21.9,1498.0,98.6,60000,1,1
13.58,2499.0,72.4,110000,1,2
18.9,1197.0,81.86,10000,1,3
11.79,2179.0,120.0,80000,2,0
19.0,998.0,66.1,30000,1,3
15.1,2179.0,140.0,120000,1,2
21.1,814.0,55.2,35000,1,3
20.3,1199.0,84.0,40000,1,3
18.9,1197.0,82.0,60000,1,3
19.3,1248.0,73.9,90000,1,1
22.5,999.0,67.0,20000,1,3
24.04,999.0,67.0,40000,2,0
20.0,1399.0,68.0,124316,1,1
20.0,1497.0,115.0,6544,1,1
12.99,2494.0,100.6,50000,1,2
18.6,1197.0,81.83,10000,1,3
15.1,2179.0,152.87,50000,1,2
18.9,1197.0,81.86,30000,1,3
17.5,1298.0,85.8,69000,1,3
25.32,1198.0,77.0,49600,1,1
19.81,1086.0,68.05,30000,1,3
18.2,1248.0,73.74,198000,1,1
17.0,1197.0,80.0,80000,1,3
21.4,1197.0,83.1,19000,2,0
21.94,1196.0,61.7,5000,1,3
18.9,1197.0,81.86,10000,1,3
17.5,1373.0,91.1,40000,1,3
22.9,1248.0,74.0,97000,1,1
18.9,1248.0,74.0,80000,1,1
19.69,1198.0,67.04,30000,1,3
24.52,1248.0,88.5,120000,1,1
19.01,1461.0,108.45,120000,1,1
20.0,1399.0,68.0,103994,1,1
13.4,1794.0,125.0,70000,1,1
25.83,1498.0,99.0,70000,1,1
21.5,1248.0,88.8,115000,1,1
22.3,1248.0,74.0,178000,1,1
19.0,998.0,67.1,40000,1,3
20.0,1399.0,68.0,80000,1,1
12.07,2967.0,241.4,98000,2,0
16.8,1405.0,62.0,118000,1,1
19.7,796.0,46.3,100000,1,3
17.88,1396.0,52.8,120000,1,1
13.5,2609.0,115.0,120000,1,2
12.8,2494.0,102.0,217000,1,2
18.9,998.0,67.1,65000,1,3
20.36,1197.0,78.9,41000,1,3
16.1,1298.0,88.2,120000,1,3
20.92,998.0,67.1,70000,1,3
20.46,1461.0,83.8,90000,1,1
20.77,1248.0,88.8,80000,1,1
16.9,1497.0,100.0,120000,1,3
19.7,796.0,46.3,100000,1,3
20.3,1199.0,84.0,35000,1,3
20.0,999.0,72.0,5000,1,3
24.3,1248.0,88.5,110000,1,1
18.6,1197.0,81.83,20000,1,3
17.0,1198.0,108.5,15000,1,3
20.92,998.0,67.1,40000,1,3
18.7,1199.0,88.7,41000,1,3
13.6,2523.0,63.0,100000,1,2
13.6,2523.0,63.0,110000,1,2
17.8,1399.0,67.0,120000,1,1
21.79,998.0,67.05,35008,1,3
22.7,799.0,53.64,31100,1,3
24.4,1120.0,71.0,42312,1,1
17.6,1496.0,88.7,72000,1,3
23.59,1364.0,67.04,54891,1,1
22.0,1582.0,126.2,30000,2,0
22.69,1995.0,190.0,44000,2,0
11.36,2755.0,171.5,18890,2,0
13.73,1995.0,148.0,75010,2,0
23.08,1461.0,63.1,100000,1,1
18.9,1197.0,82.0,4337,2,0
18.78,999.0,75.0,14495,1,3
15.1,2179.0,152.87,24000,1,2
21.43,1364.0,87.2,83585,1,1
17.21,1197.0,103.6,31000,2,0
13.68,2393.0,147.8,100000,1,2
19.87,1461.0,83.8,48406,1,1
22.54,1396.0,88.73,56239,1,1
21.4,1197.0,83.1,33243,1,3
19.0,1199.0,88.7,26000,2,0
18.9,1248.0,74.0,90000,1,1
17.19,1197.0,81.86,120000,1,3
13.8,1299.0,70.0,15858,1,3
24.7,796.0,47.3,15000,1,3
13.58,2499.0,72.4,50000,1,2
25.44,936.0,57.6,60000,1,1
21.04,1461.0,83.8,35000,1,1
12.8,1489.0,35.5,90000,1,1
20.4,1197.0,83.11,50000,1,3
24.5,1498.0,98.6,110000,1,1
28.4,1248.0,74.0,87847,1,1
19.7,796.0,46.3,35000,1,3
20.51,998.0,67.0,29000,2,0
19.09,1405.0,69.01,20000,1,1
21.21,1197.0,81.8,15000,1,3
25.17,799.0,53.3,40000,1,3
19.7,796.0,46.3,17000,1,3
21.12,1248.0,88.8,120000,1,1
21.4,1197.0,83.1,45000,1,3
15.4,1997.0,120.0,60000,1,2
17.0,1956.0,138.1,25000,1,2
25.01,1498.0,89.75,80000,1,1
15.96,2523.0,62.1,70000,1,2
22.74,796.0,47.3,25000,1,3
20.51,998.0,67.04,50000,1,3
18.9,1248.0,74.0,100000,1,1
18.2,1199.0,82.4,15000,1,3
15.1,2179.0,140.0,100000,1,2
15.64,1193.0,64.1,70000,1,3
11.79,2179.0,120.0,110000,2,0
18.9,1248.0,74.0,9558,1,3
23.95,998.0,67.1,10000,2,0
20.36,1197.0,78.9,110000,1,3
22.32,1582.0,126.32,87000,1,1
13.6,1999.0,177.0,9000,2,0
17.57,1193.0,88.7,120000,1,3
20.77,1248.0,88.8,148000,1,1
21.27,1396.0,88.76,60000,1,1
22.74,796.0,47.3,18000,1,3
22.95,1248.0,74.0,80000,1,1
19.7,796.0,46.3,96000,1,3
25.8,1498.0,98.6,97000,1,1
21.9,1396.0,88.76,210000,1,1
20.5,1598.0,105.0,60000,1,1
23.4,1248.0,74.0,90000,1,1
17.5,1199.0,88.7,35000,1,3
21.03,1461.0,65.0,120000,1,1
19.61,1405.0,70.0,100000,1,1
18.9,1197.0,82.0,20000,1,3
18.2,1199.0,84.8,110000,1,3
12.99,2494.0,100.6,35000,1,2
25.5,1498.0,98.6,15000,1,1
26.21,1248.0,88.5,90000,1,1
20.36,1197.0,78.9,40000,1,3
21.02,1248.0,88.76,140000,1,1
24.3,1248.0,88.5,110000,1,1
11.36,2755.0,171.5,55000,2,0
12.99,2494.0,100.0,73000,1,2
20.77,1248.0,88.76,100000,1,1
